open_time,open,high,low,close
1771715400000,67990.51000000,68010.06000000,67950.47000000,67950.48000000
1771715700000,67950.48000000,68026.63000000,67950.47000000,68026.60000000
1771716000000,68026.61000000,68072.40000000,68026.60000000,68059.99000000
1771716300000,68059.99000000,68095.53000000,68022.21000000,68075.77000000
1771716600000,68075.77000000,68101.63000000,68075.77000000,68101.63000000
1771716900000,68101.63000000,68124.54000000,68077.80000000,68116.21000000
1771717200000,68116.21000000,68116.21000000,68054.66000000,68058.00000000
1771717500000,68057.99000000,68062.09000000,67973.68000000,67991.44000000
1771717800000,67991.45000000,68012.77000000,67980.15000000,67980.39000000
1771718100000,67980.40000000,68022.72000000,67975.93000000,67975.93000000
1771718400000,67975.93000000,68020.98000000,67939.74000000,68020.98000000
